Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite,Numero_SIRET,Code_Postal,Commune,Departement,Region,Coordonnees_X,Coordonnees_Y,Code_APE,Libelle_APE,code_eprtr,libelle_eprtr,sirene_adresse,sirene_code_postal,Adresse,latitude,longitude,geocode_src,geocode_qualite
061.05222,ELKEM SILICONES FRANCE SAS,2019,Air,Cuivre et composés (exprimés en tant que Cu),167.763,kg/an,42061138600046,38150,ROUSSILLON,ISERE,AUVERGNE-RHONE-ALPES,4.795908,45.360108,2016Z,Fabrication de matières plastiques de base,4.(a).(ii),"hydrocarbures oxygénés, notamment les alcools, aldéhydes, cétones, acides carboxyliques, esters, acétates, éthers, peroxydes, résines époxydes",RUE GASTON MONMOUSSEAU,38150,BP 66 rue Gaston Monmousseau,45.361605,4.799592,API BAN,0.76
070.00956,ARCELORMITTAL FRANCE,2019,Air,Cadmium et composés (exprimés en tant que Cd),166.3,kg/an,56209442500468,59381,DUNKERQUE,NORD,HAUTS-DE-FRANCE,596973,2670205,2410Z,Sidérurgie,2.(c).(i),par laminage à chaud d'une capacité de 20 t d'acier brut par heure,3031 RUE DU COMTE JEAN,59760,3031 Rue du comte JEAN  CS 52508,51.024074,2.297267,API BAN,0.54
055.02171,IMERYS REFRACTORY MINERALS GLOMEL,2019,Eau (direct),Nickel et composés (exprimés en tant que Ni),165,kg/an,41463536700025,22110,GLOMEL,COTES-D'ARMOR,BRETAGNE,174391,2373748,0899Z,Autres activités extractives n.c.a.,3.(b),Extraction à ciel ouvert et exploitation en carrière lorsque la surperficie du site où sont effectuées des opérations d'extraction est égale à 25 hectares,HAM DE KERPHALES,22110,GUERPHALES,48.187006,-3.410438,API BAN,0.95
074.03939,ORANGE,2019,Air,Hydroflurocarbures (HFC),164,kg/an,38012986619626,93300,AUBERVILLIERS,SEINE-SAINT-DENIS,ILE-DE-FRANCE,604225,2434535,6110Z,Télécommunications filaires,NA,NA,21 RUE DE LA MOTTE,93300,21 RUE DE LA MOTTE,48.90901,2.395546,API BAN,0.97
699.08003,EDF CNPE GOLFECH,2019,Air,Hexafluorure de soufre (SF6),162.65,kg/an,55208131734157,82400,VALENCE,TARN-ET-GARONNE,OCCITANIE,484513,1902048,3511Z,Production d'électricité,NA,NA,,82400,BP 24,44.1068332095,0.897921093494,Base Code Postaux,commune
735.28801,Station d'épuration,2019,Eau (direct),Zinc et composés (exprimés en tant que Zn),161.81,kg/an,77566736302181,35400,SAINT-MALO,ILLE-ET-VILAINE,BRETAGNE,282257,2412836,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,8 ALL ADOLPHE BOBIERRE,35000,L impasse de l'ablette  ZI sud,48.6400443482,-1.98060627256,Base Code Postaux,commune
090.69922,Orano Cycle,2019,Eau (direct),Chrome et composés (exprimés en tant que Cr),161.78,kg/an,30520716900056,26700,PIERRELATTE,DROME,AUVERGNE-RHONE-ALPES,4.723907,44.336404,2013A,Enrichissement et retraitement de matières nucléaires,4.(b).(i),"gaz, tels que ammoniac, chlore ou chlorure d'hydrogène, fluor ou fluorure d'hydrogène, oxydes de carbone, composés sulfuriques, oxydes d'azote, hydrogène, dioxyde de soufre, dichlorure de carbonyle",CITE ATOMIQUE,26700,BP 16,44.3606937732,4.68715113615,Base Code Postaux,commune
062.01213,ARCELORMITTAL FRANCE,2019,Eau (direct),Zinc et composés (exprimés en tant que Zn),161.1,kg/an,56209442500492,57190,FLORANGE,MOSELLE,GRAND-EST,877080,2487075,2410Z,Sidérurgie,2.(f),Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3,17 AV DES TILLEULS,57190,17 avenue des Tilleuls,49.326132,6.130285,API BAN,0.96
054.01144,Aperam Gueugnon,2019,Eau (direct),Nickel et composés (exprimés en tant que Ni),161,kg/an,50165161600051,71130,GUEUGNON,SAONE-ET-LOIRE,BOURGOGNE-FRANCHE-COMTE,732743,2179389,2410Z,Sidérurgie,2.(f),Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3,4 PL DES FORGES,71130,4 Place des Forges   BP1,46.601018,4.064447,API BAN,0.78
058.00587,Essity Operations France,2019,Sol,Chrome et composés (exprimés en tant que Cr),160.6,kg/an,70205518700083,27400,HONDOUVILLE,EURE,NORMANDIE,1.140389,49.143924,1722Z,Fabrication d'articles en papier à usage sanitaire ou domestique,6.(b),"Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour",,27400,Route de Louviers  Le Valtier,49.141803,1.132761,API BAN,0.58
074.02253,SGD Pharma,2019,Air,Sélénium,160.2,kg/an,55201258500063,94370,SUCY-EN-BRIE,VAL-DE-MARNE,ILE-DE-FRANCE,613248.548,2419631.804,2313Z,Fabrication de verre creux,3.(e),"Installations destinées à la fabrication du verre, y compris de fibres de verre d'une capacité de fusion de 20 tonnes par jour",4 RTE DE BONNEUIL,94370,"4, route de Bonneuil",48.771295,2.504347,API BAN,0.96
737.19501,SERVICE ASSAINISSEMENT station d'épuration de La Grange David,2019,Sol,Plomb et composés (exprimés en tant que Pb),160,kg/an,24370075400019,37520,LA RICHE,INDRE-ET-LOIRE,CENTRE,0.6467,47.37,8411Z,Administration publique générale,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,3 RUE DES MINIMES,37000,La Grange David,47.375289,0.646725,API BAN,0.96
759.38600,Métropole Européene de lille,2019,Eau (direct),Cuivre et composés (exprimés en tant que Cu),160,kg/an,24590041000011,59520,MARQUETTE-LEZ-LILLE,NORD,HAUTS-DE-FRANCE,652170.163,2631822.289,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,1 RUE DU BALLON,59800,Rue de la station,50.673232,3.070174,API BAN,0.96
100.00740,STMicroelectronics (Tours) SAS,2019,Air,Hydroflurocarbures (HFC),159.005,kg/an,38093259000033,37071,TOURS,INDRE-ET-LOIRE,CENTRE,475468,227118,2611Z,Fabrication de composants électroniques,NA,NA,10 RUE THALES DE MILET,37100,10 rue Thales de Milet.,47.3986382281,0.696526376417,Base Code Postaux,commune probable
056.00372,CONSTELLIUM ISSOIRE,2019,Eau (direct),Nickel et composés (exprimés en tant que Ni),159,kg/an,67201408100158,63502,ISSOIRE,PUY-DE-DOME,AUVERGNE-RHONE-ALPES,671337.257,2061481.367,2442Z,Métallurgie de l'aluminium,2.(e).(ii),"destinées à la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux",RUE YVES LAMOURDEDIEU,63500,Rue Yves Lamourdedieu  ZI Les Listes,45.5313091189,3.28696019987,Base Code Postaux,code postal approché
052.09347,SOBEGI,2019,Air,Vanadium et ses composés,158.817,kg/an,30088126500049,64170,LACQ,PYRENEES-ATLANTIQUES,NOUVELLE-AQUITAINE,358750.708,1828122.921,3530Z,Production et distribution de vapeur et d'air conditionné,1.(b),Installations de gazéification et de liquéfaction,RN 117,64170,RD817,43.38778,-0.55451,API BAN - Adresse SIRENE,commune
063.00909,SOCIETE LACTALIS NESTLE ULTRA-FRAIS LAVAL,2019,Air,Hydroflurocarbures (HFC),158.556,kg/an,39931920100014,53810,CHANGE,MAYENNE,PAYS-DE-LA-LOIRE,370603,2348070,1051A,Fabrication de lait liquide et de produits frais,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle),BD ARAGO,53810,Boulevard Arago - Zi des Touches,48.087642,-0.815551,API BAN,0.15
068.02476,VM BUILDING SOLUTIONS,2019,Eau (direct),Zinc et composés (exprimés en tant que Zn),158.29,kg/an,50937838600015,12110,VIVIEZ,AVEYRON,OCCITANIE,590702.056,1950844.395,2443Z,"Métallurgie du plomb, du zinc ou de l'étain",2.(f),Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3,40 RUE JEAN JAURES,93170,Giratoire de Laubarède  Z.A. du Bourg,44.5563780482,2.22049316685,Base Code Postaux,commune
070.02546,Roquette Frères - Site de Lestrem,2019,Eau (direct),Zinc et composés (exprimés en tant que Zn),158,kg/an,35720005400017,62136,LESTREM,PAS-DE-CALAIS,HAUTS-DE-FRANCE,624.5,2627,1062Z,Fabrication de produits amylacés,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),1 RUE DE LA HAUTE LOGE,62136,rue de la Haute Loge,50.634026,2.677236,API BAN,0.95
055.00769,JRS Marine Products,2019,Sol,Zinc et composés (exprimés en tant que Zn),157.35,kg/an,63622010500010,29800,LA FOREST-LANDERNEAU,FINISTERE,BRETAGNE,111012,2402795,2016Z,Fabrication de matières plastiques de base,NA,NA,GRANDE PALUD,29800,La Grande Palud,48.441562,-4.278848,API BAN,0.95
702.34000,VEOLIA-CGE,2019,Eau (direct),Zinc et composés (exprimés en tant que Zn),157,kg/an,57202552600847,02430,GAUCHY,AISNE,HAUTS-DE-FRANCE,720000,6970336,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,RUE GEO LUFBERY,02300,Chemin de la Biette,49.829993,3.276815,API BAN,0.95
070.00956,ARCELORMITTAL FRANCE,2019,Air,Thallium et ses composés (exprimés en tant que Tl),155.92,kg/an,56209442500468,59381,DUNKERQUE,NORD,HAUTS-DE-FRANCE,596973,2670205,2410Z,Sidérurgie,2.(c).(i),par laminage à chaud d'une capacité de 20 t d'acier brut par heure,3031 RUE DU COMTE JEAN,59760,3031 Rue du comte JEAN  CS 52508,51.024074,2.297267,API BAN,0.54
063.01207,TOTAL Raffinage France,2019,Air,Nickel et composés (exprimés en tant que Ni),155.141,kg/an,52922174900086,44480,DONGES,LOIRE-ATLANTIQUE,PAYS-DE-LA-LOIRE,267189.596,2264913.574,1920Z,Raffinage du pétrole,1.(a),Raffineries de pétrole et de gaz,LA RAFFINERIE,44480,RAFFINERIE DE DONGES - BP 33,47.32022,-2.070115,API BAN,0.37
061.03856,IFP Energies nouvelles,2019,Air,Hydroflurocarbures (HFC),155,kg/an,77572915500041,69360,SOLAIZE,RHONE,AUVERGNE-RHONE-ALPES,794567.477,74694.011,7219Z,Recherche-développement en autres sciences physiques et naturelles,NA,NA,AUTOROUTE LYON VIENNE,69360,BP n°3 - carrefour de la Pagantière,45.641401,4.823971,API BAN,0.32
066.01574,GIE CHIMIE SALINDRES,2019,Eau (direct),Zinc et composés (exprimés en tant que Zn),155,kg/an,42106546700027,30340,SALINDRES,GARD,OCCITANIE,745217.94,1909391.34,3513Z,Distribution d'électricité,NA,NA,,30340,Quartier Usine,44.182466,4.183615,API BAN,0.37
059.00605,ZINDEL,2019,Eau (indirect),Zinc et composés (exprimés en tant que Zn),154.7,kg/an,34456166700017,25230,SELONCOURT,DOUBS,BOURGOGNE-FRANCHE-COMTE,940800,2283300,2561Z,Traitement et revêtement des métaux,2.(f),Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3,87 RUE DE LA PALE,25230,87 Rue de la Pâle,47.467336,6.851064,API BAN,0.96
699.05003,EDF - CNPE de Saint-Alban,2019,Air,Hydroflurocarbures (HFC),154.7,kg/an,55208131734116,38550,SAINT-MAURICE-L'EXIL,ISERE,AUVERGNE-RHONE-ALPES,790515,2047656,3511Z,Production d'électricité,NA,NA,,38550,BP 31,45.4264263459,4.81869609163,Base Code Postaux,code postal
070.00535,NEXANS FRANCE LENS,2019,Eau (direct),Cuivre et composés (exprimés en tant que Cu),154.63,kg/an,42859323000363,62301,LENS,PAS-DE-CALAIS,HAUTS-DE-FRANCE,85305.5,4334,2444Z,Métallurgie du cuivre,2.(e).(ii),"destinées à la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux",BD DU MARAIS,62300,Boulevard du Marais BP 29,50.4182625415,2.81150914933,Base Code Postaux,code postal approché
535.03230,SVA Jean Rozé,2019,Sol,Zinc et composés (exprimés en tant que Zn),154.6,kg/an,77559156300280,35502,VITRE,ILLE-ET-VILAINE,BRETAGNE,334600,2352800,1011Z,Transformation et conservation de la viande de boucherie,8.(b).(i),matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour,RUE VICTOR BALTARD,35500,Rue Victor Baltard BP 90237,48.0822592123,-1.31389594614,Base Code Postaux,code postal approché
181.00006,SNR CEVENNES,2019,Air,Hydroflurocarbures (HFC),154.36,kg/an,78006128900028,30340,SAINT-PRIVAT-DES-VIEUX,GARD,OCCITANIE,750541.741,1907211.924,2815Z,Fabrication d'engrenages et d'organes mécaniques de transmission,2.(f),Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3,2 VIEILLE ROUTE DE SALINDRES,30340,"2, vieille route de Salindres",44.159947,4.12075,API BAN,0.96
062.02114,UNION LAITIERE VITTELOISE - FROMAGERIE DE L'ERMITAGE,2019,Air,Hydroflurocarbures (HFC),154,kg/an,78342327000017,88140,BULGNEVILLE,VOSGES,GRAND-EST,859158,2361919,1051C,Fabrication de fromage,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle),718 RUE DIVISION LECLERC,88140,"718, rue de la Division Leclerc - BP 1",48.204342,5.823107,API BAN,0.82
769.19901,Métropole de Lyon,2019,Eau (direct),Nickel et composés (exprimés en tant que Ni),154,kg/an,24690024500019,69190,SAINT-FONS,RHONE,AUVERGNE-RHONE-ALPES,795118,2079885,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,20 RUE DU LAC,69003,37 rue des frères Perret,45.690138,4.846049,API BAN,0.73
070.00821,NYRSTAR France,2019,Eau (direct),Zinc et composés (exprimés en tant que Zn),153.449,kg/an,49083728300020,59950,AUBY,NORD,HAUTS-DE-FRANCE,653,2601,2443Z,"Métallurgie du plomb, du zinc ou de l'étain",2.(e).(i),"destinées à la production de métaux bruts non ferreux à partir de minerais, de concentrés ou de matières premières secondaires par procédés métallurgiques, chimiques ou électrolytiques",RUE JEAN JACQUES ROUSSEAU,59950,Rue Jean-Jacques Rousseau,50.412675,3.068993,API BAN,0.96
070.00830,Peugeot Citroën Mécanique du Nord Ouest SNC,2019,Air,Hydroflurocarbures (HFC),153.17,kg/an,54206547900124,59307,VALENCIENNES,NORD,HAUTS-DE-FRANCE,685192,2597003,2932Z,Fabrication d'autres équipements automobiles,NA,NA,RUE PAUL ELUARD ZI 2,59125,ZI n°2 BP 415,50.3261545044,3.53764264287,Base Code Postaux,code postal approché
579.02682,Tiper Méthanisation,2019,Sol,Nickel et composés (exprimés en tant que Ni),153,kg/an,50380835400032,79100,LOUZY,DEUX-SEVRES,NOUVELLE-AQUITAINE,407433,225456,3511Z,Production d'électricité,5.(c),Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour,3 RUE DU BOIS SAINT-HILAIRE,79100,"ZI du grand Rosé, 3 rue du Bois de Saint-Hilaire",46.999029,-0.196946,API BAN,0.61
056.00372,CONSTELLIUM ISSOIRE,2019,Eau (direct),Zinc et composés (exprimés en tant que Zn),153,kg/an,67201408100158,63502,ISSOIRE,PUY-DE-DOME,AUVERGNE-RHONE-ALPES,671337.257,2061481.367,2442Z,Métallurgie de l'aluminium,2.(e).(ii),"destinées à la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux",RUE YVES LAMOURDEDIEU,63500,Rue Yves Lamourdedieu  ZI Les Listes,45.5313091189,3.28696019987,Base Code Postaux,code postal approché
064.00069,STMicroelectronics SAS,2019,Air,Hydroflurocarbures (HFC),153,kg/an,41496958400013,13106,ROUSSET,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,864788,1835776,2611Z,Fabrication de composants électroniques,NA,NA,AV COQ,13790,190 Avenue Célestin Coq  ZI de Rousset,43.5196914136,5.50819253944,Base Code Postaux,code postal approché
061.03973,TOTAL Raffinerie de Feyzin,2019,Eau (direct),Phénols (en tant que C total),152,kg/an,52922174900052,69551,FEYZIN,RHONE,AUVERGNE-RHONE-ALPES,843401,6509802,1920Z,Raffinage du pétrole,1.(a),Raffineries de pétrole et de gaz,RTE DEPARTEMENTALE 312,69320,CS 76022,45.9651984924,4.32676291669,Base Code Postaux,code postal approché
057.01701,CIMENTS CALCIA,2019,Air,Naphthalène,151.854,kg/an,65480068900170,51301,VITRY-LE-FRANCOIS,MARNE,GRAND-EST,763.5,120.7,2351Z,Fabrication de ciment,3.(c).(i),de clinker (ciment) dans des fours rotatifs d'une capacité de production de 500 tonnes par jour,,51300,BP 80007,48.8018029229,4.67029926523,Base Code Postaux,code postal approché
751.47401,COMMUNAUTE URBAINE DU GRAND REIMS,2019,Sol,Plomb et composés (exprimés en tant que Pb),151.57,kg/an,20006721300039,51370,SAINT-BRICE-COURCELLES,MARNE,GRAND-EST,720412.280914,2477080.35506,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,NA,NA,1 avenue des Temples,49.280188,3.992403,API BAN,0.44
057.01498,CRISTAL-UNION,2019,Sol,Zinc et composés (exprimés en tant que Zn),151.5,kg/an,42134336900110,51500,SILLERY,MARNE,GRAND-EST,732458.6,2467245.62,1081Z,Fabrication de sucre,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),RTE DE CHALONS,51500,Route de châlons,49.195044,4.140972,API BAN,0.63
051.00757,SAICA PAPER FRANCE,2019,Sol,Nickel et composés (exprimés en tant que Ni),151.22,kg/an,41029320300023,02200,VENIZEL,AISNE,HAUTS-DE-FRANCE,3.24,49.22,1712Z,Fabrication de papier et de carton,6.(a),Installations industrielles destinées à la fabrication de pâte à papier à partir du bois ou d'autres matières fibreuses,RUE DE LA VALLEE,02200,Rue de la Vallée BP 8,49.378857,3.306674,API BAN,0.74
074.05927,IFPEN,2019,Air,Hydroflurocarbures (HFC),151.2,kg/an,77572915500017,92500,RUEIL-MALMAISON,HAUTS-DE-SEINE,ILE-DE-FRANCE,2.174027,48.876784,7219Z,Recherche-développement en autres sciences physiques et naturelles,NA,NA,1 AV DE BOIS PREAU,92500,1 et 4 avenue de Bois Préau,48.875563,2.174977,API BAN,0.79
064.00004,CEA CADARACHE,2019,Air,Hydroflurocarbures (HFC),151.134,kg/an,77568501900405,13108,SAINT-PAUL-LES-DURANCE,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,871477.294,1859306.043,7219Z,Recherche-développement en autres sciences physiques et naturelles,NA,NA,,13115,Cea Cadarache Cedex,43.71728,5.749223,API BAN,0.36
051.02581,ROQUETTE FRERES,2019,Sol,Cuivre et composés (exprimés en tant que Cu),151,kg/an,35720005400074,80800,VECQUEMONT,SOMME,HAUTS-DE-FRANCE,2.449307,49.890156,1062Z,Fabrication de produits amylacés,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),,80800,61 avenue des lilas  CS 20805,49.896626,2.450745,API BAN,0.68
064.00990,KEM ONE,2019,Eau (direct),"1,2-dichloroéthane (DCE - chlorure d'éthylène)",151,kg/an,53869504000054,13270,FOS-SUR-MER,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,811891.491,1829203.887,2014Z,Fabrication d'autres produits chimiques organiques de base,4.(a).(vi),hydrocarbures halogénés,CAR DU CABAN,13270,Carrefour du Caban RD 268  BP60111,43.4556812107,4.90452133912,Base Code Postaux,commune
